payment_id,enrollment_id,payment_date,amount_paid,payment_status
P4649,E04649,2023-12-30,1499.0,Successful
P4650,E04650,09/03/2023 04:31:03,1512.93,Successful
P4651,E04651,14/02/2022 21:56:52,1913.13,Successful
P4652,E04652,27/11/2023 08:53:51,900.47,Successful
P4653,E04653,2024-10-07 01:37:30,2406.84,Successful
P4654,E04654,2022-06-26 16:23:55,1553.6,Successful
P4655,E04655,11/12/2022 09:58:02,3377.0,Successful
P4656,E04656,10/01/2024 20:41:58,1751.27,Successful
P4657,E04657,29/01/2024 12:58:27,3799.0,Successful
P4658,E04658,2024-01-22,1391.13,Successful
P4659,E04659,03/04/2022 12:13:16,1637.09,Successful
P4660,E04660,2024-01-21 13:11:11,827.08,Successful
P4661,E04661,03-03-2024 19:49:57,1942.0,Successful
P4662,E04662,13/10/2024 16:34:38,2851.76,Successful
P4663,E04663,2022-04-25,3450.0,successful
P4664,E04664,18/12/2024 22:04:21,2199.0,Successful
P4665,E04665,03-25-2023 13:23:19,3316.0,Successful
P4666,E04666,2023-12-01 09:49:41,1352.0,Successful
P4667,E04667,2022-09-10 05:28:17,2799.0,Successful
P4668,E04668,2022-09-10 15:53:59,2199.0,successful
P4669,E04669,2022-04-23 18:05:26,3499.0,Successful
P4670,E04670,11-13-2022 09:17:37,2807.0,Successful
P4671,E04671,2022-09-03 03:17:30,1379.08,successful
P4672,E04672,2022-11-05,303.24,Successful
P4673,E04673,2024-06-24 15:00:04,3197.18,Successful
P4674,E04674,28/07/2022 01:11:20,1471.08,Successful
P4675,E04675,10/10/2022 08:23:19,899.25,Success
P4676,E04676,10-19-2022 00:22:24,2453.25,successful
P4677,E04677,2023-10-24 10:25:24,2175.32,Successful
P4678,E04678,03-13-2023 02:37:06,2039.15,Successful
P4679,E04679,23/08/2022 02:36:13,2699.0,Successful
P4680,E04680,2024-06-14 17:48:47,1539.23,successful
P4681,E04681,07-08-2022 18:33:00,3699.0,Successful
P4682,E04682,2023-11-13 08:20:53,3450.0,successful
P4683,E04683,2022-04-27 22:33:01,1599.0,Successful
P4684,E04684,2022-11-10 08:17:51,2339.1,Successful
P4685,E04685,06/03/2022 06:10:10,1973.06,Successful
P4686,E04686,2023-09-09 22:06:11,2878.42,Successful
P4687,E04687,2024-12-22 00:59:09,2515.0,Successful
P4688,E04688,2024-12-03 23:13:59,3399.0,Successful
P4689,E04689,2024-09-18 15:00:09,1599.0,successful
P4690,E04690,2022-08-08 03:07:36,3883.0,Successful
P4691,E04691,2022-10-15 22:35:26,746.64,successful
P4692,E04692,2024-05-21 21:56:22,1763.16,successful
P4693,E04693,2023-08-19,1999.0,Successful
P4694,E04694,27/01/2022 17:35:20,3199.0,Successful
P4695,E04695,2023-12-22 01:00:49,2111.12,Successful
P4696,E04696,2022-12-17 18:21:43,3377.0,Successful
P4697,E04697,2024-09-08,3699.0,Successful
P4698,E04698,13/12/2022 10:00:18,610.0,successful
P4699,E04699,2024-11-30 18:43:38,2261.42,Successful
P4700,E04700,2024-10-05 00:49:23,2963.24,Successful
P4701,E04701,2025-01-10 12:40:55,1951.39,Successful
P4702,E04702,26/07/2022 08:10:04,1418.25,successful
P4703,E04703,2023-12-27 15:04:33,1869.15,Success
P4704,E04704,2022-04-21,3899.0,Successful
P4705,E04705,2022-10-07 12:47:19,2023.12,Successful
P4706,E04706,24/04/2024 15:05:16,2599.0,Successful
P4707,E04707,2024-06-02 08:04:06,2646.0,Success
P4708,E04708,2022-03-19 04:25:29,3399.0,Successful
P4709,E04709,2023-10-05 04:45:38,3204.0,Successful
P4710,E04710,02-07-2023 10:19:45,1274.15,Successful
P4711,E04711,19/07/2024 02:46:00,2579.14,Successful
P4712,E04712,2023-09-30 01:26:45,1308.72,Success
P4713,E04713,2022-01-11 07:22:01,2051.24,Successful
P4714,E04714,25/07/2022 15:51:15,1999.0,Successful
P4715,E04715,2022-08-11 20:58:08,1546.09,successful
P4716,E04716,05/01/2024 07:33:43,2700.27,Successful
P4717,E04717,2022-09-11 08:58:09,1274.15,Successful
P4718,E04718,2022-05-05 12:47:59,2199.8,Successful
P4719,E04719,2022-12-16,3161.07,Success
P4720,E04720,2024-01-17,1104.15,Successful
P4721,E04721,19/05/2024 09:40:16,1161.17,Successful
P4722,E04722,04/09/2022 08:21:28,1699.0,Successful
P4723,E04723,2024-09-18 03:33:23,2699.0,Successful
P4724,E04724,2024-04-16 18:13:20,735.08,Successful
P4725,E04725,07-23-2024 17:35:14,2364.1,Successful
P4726,E04726,2022-02-21 09:55:48,1599.0,Successful
P4727,E04727,2024-12-07 23:58:56,3399.0,successful
P4728,E04728,2024-06-23 16:43:10,2133.32,Successful
P4729,E04729,2022-12-19 23:13:33,2599.0,Successful
P4730,E04730,02-21-2023 00:13:30,2999.0,Successful
P4731,E04731,2022-06-20 01:54:20,2099.3,Successful
P4732,E04732,2024-07-27 07:36:51,3499.0,Successful
P4733,E04733,2024-06-24 04:54:42,1869.15,Successful
P4734,E04734,2022-01-29 03:44:01,1299.0,Successful
P4735,E04735,2024-10-29,1609.3,Successful
P4736,E04736,07-12-2024 12:24:25,3347.0,Successful
P4737,E04737,2024-10-04 12:28:42,2483.0,Successful
P4738,E04738,17/03/2024 09:41:03,1891.0,Successful
P4739,E04739,2024-09-08 16:28:09,2067.06,Successful
P4740,E04740,07-16-2023 00:00:22,3675.0,Successful
P4741,E04741,02-08-2024 13:29:36,764.22,Successful
P4742,E04742,03-15-2023 06:29:50,3226.44,Successful
P4743,E04743,2022-05-23 22:36:45,3347.0,Successful
P4744,E04744,05-18-2022 00:24:44,934.15,Successful
P4745,E04745,22/11/2022 21:37:24,2378.39,Successful
P4746,E04746,2023-05-15 03:29:47,1999.0,Successful
P4747,E04747,11/11/2024 01:08:27,1199.0,Successful
P4748,E04748,05/11/2022 03:57:23,2765.88,Successful
P4749,E04749,2022-07-19,869.13,Successful
P4750,E04750,2024-02-22,2879.7,Successful
P4751,E04751,2022-04-12 05:25:23,701.22,successful
P4752,E04752,2023-11-05 14:49:41,1095.48,Successful
P4753,E04753,2022-04-04,3316.0,Success
P4754,E04754,2022-09-05 02:21:40,1799.0,successful
P4755,E04755,2023-07-14 20:52:38,1899.05,Successful
P4756,E04756,19/08/2022 23:42:46,307.23,Successful
P4757,E04757,2024-06-10 16:22:25,2375.28,Successful
P4758,E04758,09-08-2024 10:33:49,1373.81,Successful
P4759,E04759,2022-11-04 06:34:26,1923.26,Successful
P4760,E04760,2025-01-02 07:29:52,1151.28,Successful
P4761,E04761,2023-11-15 10:49:01,1487.07,Success
P4762,E04762,2022-10-11 03:03:55,3499.0,Successful
P4763,E04763,2022-09-24 06:10:16,2564.05,successful
P4764,E04764,2023-10-08 05:57:40,3399.0,successful
P4765,E04765,2024-06-06 01:58:25,2131.18,successful
P4766,E04766,2022-05-29,509.15,Successful
P4767,E04767,2022-01-03 01:19:15,543.32,Successful
P4768,E04768,2024-09-17 22:42:28,3012.0,Successful
P4769,E04769,2023-01-16 17:47:28,2483.0,Successful
P4770,E04770,01-10-2023 21:45:03,440.7,Successful
P4771,E04771,2023-11-09 00:14:48,3399.0,Successful
P4772,E04772,2024-09-19 02:44:35,3799.0,Success
P4773,E04773,07-27-2024 07:36:20,2899.0,Successful
P4774,E04774,21/07/2023 13:38:41,2815.12,Successful
P4775,E04775,2022-04-08 00:43:39,3279.64,Successful
P4776,E04776,2024-06-01 20:42:21,1427.16,successful
P4777,E04777,2023-02-05 08:02:14,414.17,Successful
P4778,E04778,01-23-2023 01:30:24,1899.0,Successful
P4779,E04779,2022-04-01 23:33:20,3911.0,Successful
P4780,E04780,2024-04-19 07:21:09,2899.0,successful
P4781,E04781,2024-05-10 21:21:11,2599.0,Successful
P4782,E04782,12/05/2023 13:32:10,1299.0,Successful
P4783,E04783,29/06/2023 01:15:53,1068.08,successful
P4784,E04784,2024-08-14 06:13:52,1899.0,Successful
P4785,E04785,11-30-2022 02:52:16,1673.5,Successful
P4786,E04786,2022-03-28 23:10:20,599.0,successful
P4787,E04787,26/12/2023 15:09:26,3063.4,successful
P4788,E04788,12-20-2023 12:28:15,1999.0,Successful
P4789,E04789,2024-01-17 01:11:09,3399.0,Successful
P4790,E04790,2022-07-11 06:38:17,3033.0,Successful
P4791,E04791,2023-12-30 12:06:24,2399.0,Success
P4792,E04792,29/12/2022 14:08:44,711.11,Successful
P4793,E04793,2024-08-03 02:32:38,2565.2,successful
P4794,E04794,11-05-2023 00:49:47,1979.34,Success
P4795,E04795,04-15-2024 17:34:59,3399.0,Successful
P4796,E04796,19/09/2024 15:19:32,3799.0,Successful
P4797,E04797,2023-04-01,2399.0,Successful
P4798,E04798,2025-01-13 13:18:49,1260.84,Successful
P4799,E04799,2024-02-11,2617.83,successful
P4800,E04800,28/05/2022 22:27:12,3675.0,Successful
P4801,E04801,2022-09-24 22:38:47,1099.0,Successful
P4802,E04802,2023-10-09 16:14:39,3604.0,Successful
P4803,E04803,2022-03-15,3499.0,Success
P4804,E04804,28/11/2023 21:05:43,1070.37,Successful
P4805,E04805,2023-11-15 18:50:03,2099.0,Successful
P4806,E04806,02/10/2023 17:38:06,2399.2,successful
P4807,E04807,2023-11-21 09:58:09,1399.5,Successful
P4808,E04808,17/04/2022 01:52:37,2885.22,Successful
P4809,E04809,2024-06-04 08:26:15,307.23,Successful
P4810,E04810,2022-09-28 15:32:46,2799.0,successful
P4811,E04811,05-21-2022 02:36:59,1699.0,Successful
P4812,E04812,2023-10-23 18:51:17,271.32,Successful
P4813,E04813,2024-09-13 00:29:28,799.0,Successful
P4814,E04814,09-16-2022 13:13:23,1952.07,successful
P4815,E04815,01/11/2022 18:31:53,519.35,Successful
P4816,E04816,15/01/2023 11:18:25,1793.31,Successful
P4817,E04817,2023-10-20,2924.25,Successful
P4818,E04818,2023-03-26 13:15:17,2780.35,Successful
P4819,E04819,2023-01-24 04:42:44,3899.0,Successful
P4820,E04820,12-22-2023 14:16:46,3199.0,Successful
P4821,E04821,2022-12-23 08:35:41,2851.02,Successful
P4822,E04822,2022-05-08 18:10:47,599.0,Successful
P4823,E04823,11/09/2024 07:41:11,2399.0,successful
P4824,E04824,2022-12-25 15:01:40,2491.11,Successful
P4825,E04825,2024-07-27,2099.0,Successful
P4826,E04826,2023-01-07 23:20:10,1959.3,Successful
P4827,E04827,06-17-2024 14:14:24,2860.14,Success
P4828,E04828,2022-01-19 18:48:27,1394.07,Successful
P4829,E04829,15/06/2023 09:13:40,1519.2,Successful
P4830,E04830,04/08/2022 05:32:31,1199.2,Successful
P4831,E04831,2025-02-12 14:15:53,444.11,Successful
P4832,E04832,2023-08-01 02:02:49,3199.0,Successful
P4833,E04833,28/08/2023 11:54:15,3911.0,Successful
P4834,E04834,2023-03-10,2738.17,successful
P4835,E04835,12-13-2024 04:42:19,3399.0,Successful
P4836,E04836,2023-01-23 17:49:58,1719.14,Successful
P4837,E04837,2023-12-02,647.19,Successful
P4838,E04838,2023-07-15 23:43:17,1199.0,Successful
P4839,E04839,2023-07-05 19:24:09,1099.0,Success
P4840,E04840,03-29-2024 17:08:37,3310.0,Successful
P4841,E04841,2022-03-17,2232.23,Successful
P4842,E04842,2024-01-25 01:42:27,2231.07,Successful
P4843,E04843,2023-10-06 22:34:15,1529.15,Successful
P4844,E04844,2023-07-22 03:17:27,2399.25,Successful
P4845,E04845,2023-02-26 23:10:27,707.31,Successful
P4846,E04846,12-20-2023 19:26:00,3604.0,Successful
P4847,E04847,2023-12-19 00:26:37,2971.76,successful
P4848,E04848,12-25-2023 13:24:41,1174.0,Successful
P4849,E04849,24/12/2024 02:01:57,1471.08,Successful
P4850,E04850,02-16-2022 12:32:54,3719.0,Successful
P4851,E04851,2022-05-13 06:15:59,1433.79,Success
P4852,E04852,2023-07-14 16:46:47,2323.17,Successful
P4853,E04853,2024-11-12,3199.0,Successful
P4854,E04854,2024-10-25 08:50:13,3039.24,Successful
P4855,E04855,2022-09-13,3106.84,successful
P4856,E04856,07-11-2022 12:10:23,3675.0,Successful
P4857,E04857,2023-09-09 08:29:08,2199.0,Successful
P4858,E04858,2023-11-21 14:31:07,1068.1,Successful
P4859,E04859,2024-03-07,2284.0,Successful
P4860,E04860,29/07/2022 00:32:12,3199.0,Successful
P4861,E04861,2022-11-25 08:00:51,407.32,Successful
P4862,E04862,2025-01-18 08:12:38,2183.22,Successful
P4863,E04863,2024-09-29 00:33:07,2400.0,Successful
P4864,E04864,2022-06-18 05:12:12,1874.25,Successful
P4865,E04865,2024-07-07,999.0,Successful
P4866,E04866,2024-04-06 16:26:29,1352.0,successful
P4867,E04867,05-05-2023 20:31:22,3899.0,successful
P4868,E04868,23/01/2023 19:47:09,566.19,Successful
P4869,E04869,26/09/2024 06:46:13,1799.0,Successful
P4870,E04870,2024-03-14 01:33:17,3918.0,Successful
P4871,E04871,12/01/2022 00:46:45,1974.21,Successful
P4872,E04872,2024-08-25 08:37:46,3899.0,Successful
P4873,E04873,30/08/2023 18:58:45,1899.24,Successful
P4874,E04874,2024-11-23 18:51:51,1535.36,Successful
P4875,E04875,2024-11-05 18:46:14,1041.04,Successful
P4876,E04876,2023-01-25 10:46:02,3123.75,Successful
P4877,E04877,2022-04-09,1099.0,Successful
P4878,E04878,01-12-2024 00:18:07,2108.4,successful
P4879,E04879,2022-01-16 11:06:55,1299.0,Successful
P4880,E04880,2024-05-31 04:41:59,1595.16,Successful
P4881,E04881,2023-09-17 08:27:42,1942.0,Successful
P4882,E04882,2024-02-19 23:28:00,2112.16,Successful
P4883,E04883,2023-08-05,599.0,Successful
P4884,E04884,2023-08-25 15:01:59,2937.99,Successful
P4885,E04885,06/12/2022 03:05:25,3377.0,Successful
P4886,E04886,09-23-2024 20:35:51,3033.0,Successful
P4887,E04887,2024-07-26,2456.0,Successful
P4888,E04888,2023-07-27 22:03:02,1289.14,Successful
P4889,E04889,2022-04-11,2199.0,Successful
P4890,E04890,08-07-2023 16:29:18,1199.0,Success
P4891,E04891,2024-09-30 10:28:56,799.0,Successful
P4892,E04892,10/10/2022 09:53:04,1899.0,Successful
P4893,E04893,29/12/2023 16:23:59,1580.07,Successful
P4894,E04894,05-31-2024 20:45:34,1329.05,Successful
P4895,E04895,12-21-2024 22:43:30,3310.0,Successful
P4896,E04896,23/08/2022 01:12:58,1240.16,Successful
P4897,E04897,13/03/2024 10:19:34,2238.35,successful
P4898,E04898,2024-12-23 02:31:37,499.0,Success
P4899,E04899,2022-12-14 17:59:29,1349.1,Successful
P4900,E04900,2022-04-01 07:16:26,3911.0,Successful
P4901,E04901,04/12/2023 07:21:06,1399.0,Successful
P4902,E04902,21/10/2024 22:42:51,2058.29,successful
P4903,E04903,2023-11-16 14:45:04,2235.14,Successful
P4904,E04904,2022-08-09 15:30:54,3074.74,Success
P4905,E04905,05-23-2022 21:39:57,3399.0,Successful
P4906,E04906,2023-11-25 08:05:57,951.44,successful
P4907,E04907,11/04/2024 03:19:36,2904.22,Success
P4908,E04908,2023-04-24 01:51:18,2168.0,successful
P4909,E04909,2023-03-06 15:32:18,1499.0,Successful
P4910,E04910,2024-07-10 22:51:44,3199.0,Successful
P4911,E04911,2023-03-07 19:28:47,3559.01,Successful
P4912,E04912,2023-03-28 01:11:00,3911.0,Successful
P4913,E04913,06-13-2024 07:50:41,2900.82,Successful
P4914,E04914,2024-12-12 12:02:35,3899.0,Successful
P4915,E04915,2023-10-01 10:40:00,2224.11,Successful
P4916,E04916,30/12/2024 15:17:13,1304.13,successful
P4917,E04917,2023-01-25 05:33:04,2783.13,Successful
P4918,E04918,12-22-2023 17:13:28,3199.0,successful
P4919,E04919,05/08/2024 05:20:23,2431.24,Successful
P4920,E04920,06-10-2022 23:58:41,1845.29,Successful
P4921,E04921,2023-10-16 12:35:49,953.04,Successful
P4922,E04922,2023-02-09 04:28:39,1847.12,successful
P4923,E04923,2024-08-18 22:33:39,1270.88,Successful
P4924,E04924,2022-06-23,974.25,Successful
P4925,E04925,26/07/2023 20:50:55,2299.0,Successful
P4926,E04926,22/08/2022 04:37:22,3197.25,successful
P4927,E04927,2024-04-03 03:42:33,849.15,Successful
P4928,E04928,08-11-2022 00:31:27,3254.07,Successful
P4929,E04929,26/04/2023 17:53:04,699.0,Success
P4930,E04930,2023-12-13 22:14:31,2039.15,Successful
P4931,E04931,01-09-2024 17:23:45,1154.23,Successful
P4932,E04932,01-05-2022 02:04:09,1473.33,Successful
P4933,E04933,01-25-2024 02:45:17,3419.1,Successful
P4934,E04934,2024-09-02 19:50:45,3399.0,Successful
P4935,E04935,2022-09-05 20:35:39,1391.13,Successful
P4936,E04936,2022-06-21,359.28,Successful
P4937,E04937,2022-07-22 09:18:44,3199.0,Successful
P4938,E04938,2023-03-28 07:42:21,2600.29,Successful
P4939,E04939,01-09-2023 00:33:12,2553.32,successful
P4940,E04940,2024-01-19,1599.0,Successful
P4941,E04941,2023-09-07 19:48:56,3675.0,Successful
P4942,E04942,2023-07-26,3199.0,Successful
P4943,E04943,2023-09-26 14:48:14,2623.18,successful
P4944,E04944,06/03/2023 11:27:42,3012.0,Successful
P4945,E04945,29/07/2024 12:17:00,1799.0,Successful
P4946,E04946,2022-11-29,749.5,Successful
P4947,E04947,2023-12-21 02:01:11,854.05,Successful
P4948,E04948,27/07/2024 05:37:05,1596.0,Successful
P4949,E04949,2024-11-25 04:56:06,688.47,Successful
P4950,E04950,2023-02-25 11:59:25,899.0,Successful
P4951,E04951,2024-08-15 08:03:53,1299.0,successful
P4952,E04952,06-14-2022 10:47:08,2436.95,successful
P4953,E04953,03-12-2022 15:02:36,1999.0,Successful
P4954,E04954,2024-05-02 08:08:41,912.17,successful
P4955,E04955,2024-02-27,3199.0,successful
P4956,E04956,2024-02-29 12:55:12,3999.0,Successful
P4957,E04957,23/02/2022 21:46:00,2199.0,Successful
P4958,E04958,2024-07-06 20:59:28,3883.0,successful
P4959,E04959,07/09/2024 15:19:32,599.0,Successful
P4960,E04960,2023-08-12 21:57:53,2199.0,Successful
P4961,E04961,2024-10-01 05:20:02,1299.0,Successful
P4962,E04962,15/06/2023 07:25:49,1899.24,successful
P4963,E04963,2022-01-26,3301.0,Successful
P4964,E04964,2022-05-16 21:43:17,3299.0,Successful
P4965,E04965,2022-12-11 18:11:36,2751.14,Successful
P4966,E04966,2022-03-05 13:56:53,3347.0,Successful
P4967,E04967,09/06/2023 22:32:10,830.68,successful
P4968,E04968,12-17-2023 20:59:14,1099.0,successful
P4969,E04969,2022-09-12 04:11:58,868.26,Successful
P4970,E04970,08/05/2023 19:22:22,999.0,Successful
P4971,E04971,2024-08-01 03:19:38,1599.0,Successful
P4972,E04972,2023-04-16 18:20:39,3299.0,Successful
P4973,E04973,2022-03-13 06:08:57,2879.1,Successful
P4974,E04974,2023-10-03 23:34:58,2599.0,Successful
P4975,E04975,20/12/2023 11:48:09,2287.12,Successful
P4976,E04976,2024-12-12,2402.11,successful
P4977,E04977,2024-11-26,715.53,Successful
P4978,E04978,04-06-2022 15:34:50,971.19,Successful
P4979,E04979,2024-05-12 10:46:43,799.0,Successful
P4980,E04980,25/03/2022 02:07:22,2999.0,Successful
P4981,E04981,2024-10-12 11:17:45,3450.0,successful
P4982,E04982,2023-09-02,2519.1,Successful
P4983,E04983,2022-12-07 17:27:35,1484.28,successful
P4984,E04984,23/08/2022 14:36:36,949.05,Successful
P4985,E04985,2022-01-13 03:52:27,959.36,successful
P4986,E04986,2023-03-28 05:39:35,3377.0,successful
P4987,E04987,16/12/2023 04:45:12,2324.07,Successful
P4988,E04988,08-29-2024 02:23:34,2399.0,Successful
P4989,E04989,2024-09-06,999.0,Successful
P4990,E04990,08/01/2025 04:05:36,2112.64,Successful
P4991,E04991,2024-05-28 16:15:15,1359.2,successful
P4992,E04992,13/06/2022 03:36:38,2898.0,Success
P4993,E04993,2023-08-16 12:36:17,2510.07,Successful
P4994,E04994,14/10/2024 22:48:10,3431.12,Successful
P4995,E04995,2023-03-25 13:49:57,3316.0,Success
P4996,E04996,2024-04-08 01:30:25,2207.08,Successful
P4997,E04997,17/01/2024 21:19:30,1799.0,Successful
P4998,E04998,07-03-2024 17:38:40,1245.11,Success
P4999,E04999,21/10/2023 12:44:59,1539.23,Successful
P5000,E05000,29/10/2023 07:53:35,1049.25,Successful
P5001,E04796,2024-09-19,3799.0,failed
P5002,E01707,2022-09-30 16:40:15,1399.0,failed
P5003,E01707,2022-09-30 16:28:27,1399.0,Failed
P5004,E04600,2023-01-10 00:15:32,2703.42,Failed
P5005,E03274,29/03/2024 11:46:41,1439.1,Failed
P5006,E03638,2022-10-24 23:19:16,974.35,Failed
P5007,E00557,2022-08-24 06:58:21,1547.14,Failed
P5008,E00557,24/08/2022 06:56:09,1547.14,Failed
P5009,E00971,10-16-2022 13:49:12,2685.21,Failure
P5010,E04320,02-22-2024 18:15:54,2991.12,Failed
P5011,E04320,22/02/2024 18:10:50,2991.12,Failed
P5012,E01610,17/01/2024 20:26:52,1599.0,failed
P5013,E01132,09/04/2024 02:32:42,2499.0,Failed
P5014,E04504,01/06/2022 00:57:33,2469.84,Failed
P5015,E02170,2022-02-06 08:43:55,1942.0,Failed
P5016,E01768,2025-01-07 07:23:19,865.28,Failed
P5017,E01572,01/12/2023 00:01:05,599.0,Failed
P5018,E00515,2024-05-10,347.13,failed
P5019,E03590,2024-12-13 10:25:59,3033.0,Failed
P5020,E00989,2024-11-15 08:19:23,1359.15,Failed
P5021,E02998,2022-08-15,1499.0,Failed
P5022,E00533,2023-10-17,2768.29,Failed
P5023,E01960,2025-01-27 10:42:40,3199.0,Failed
P5024,E03778,29/01/2024 21:00:42,1399.0,Failed
P5025,E01763,2024-11-12 14:55:25,2087.6,failed
P5026,E03869,2023-10-10 10:31:52,1077.0,Failed
P5027,E03869,10/10/2023 11:34:36,1077.0,Failed
P5028,E04740,2023-07-15 23:31:23,3675.0,Failed
P5029,E00625,2024-11-14 00:04:18,2580.3,Failure
P5030,E04418,2025-01-16 00:59:21,3507.0,Failed
P5031,E01227,2023-10-23 05:48:43,1364.35,Failed
P5032,E02095,08-08-2023 22:44:41,3009.0,Failed
P5033,E03436,2022-10-20,1479.26,Failed
P5034,E03436,20/10/2022 01:42:29,1479.26,Failed
P5035,E01042,2024-11-14 11:29:11,3470.11,Failed
P5036,E01042,14/11/2024 12:02:16,3470.11,Failed
P5037,E03084,08/02/2024 18:55:22,1499.0,Failed
P5038,E01127,2023-07-10 12:00:15,469.06,Failure
P5039,E00576,2022-02-08 04:55:05,2159.1,Failure
P5040,E03062,2024-05-12 22:12:48,1117.14,Failed
P5041,E04159,2022-12-19 23:29:51,1299.0,Failed
P5042,E04159,12-20-2022 00:11:57,1299.0,Failed
P5043,E01588,2022-08-28 21:46:29,2284.0,Failed
P5044,E01588,2022-08-28 20:54:52,2284.0,Failed
P5045,E02516,02/08/2023 12:01:54,3799.0,Failed
P5046,E01386,13/08/2024 00:16:58,1719.14,Failed
P5047,E02884,11-20-2022 17:22:03,1887.41,Failed
P5048,E00364,2022-07-09,1457.19,Failed
P5049,E02474,2022-03-02 05:18:45,3439.14,Failed
P5050,E02474,2022-03-02,3439.14,Failed
P5051,E02422,11/07/2024 14:02:42,3399.0,Failed
P5052,E03515,21/06/2023 08:47:23,1677.9,Failed
P5053,E03515,2023-06-21 08:43:38,1677.9,Failed
P5054,E03515,2023-06-21,1677.9,Failed
P5055,E00469,2023-07-19 10:48:54,1099.0,Failed
P5056,E02126,10-24-2024 08:31:52,2431.24,Failed
P5057,E03038,2023-03-08 21:32:30,3911.0,Failed
P5058,E03038,03-08-2023 22:08:08,3911.0,Failed
P5059,E00893,2023-09-02 19:30:27,3310.0,Failed
P5060,E03710,2023-01-02 21:28:42,2619.64,Failed
P5061,E02353,09-15-2023 16:24:00,2799.0,Failed
P5062,E03141,16/12/2022 22:01:33,2783.13,Failure
P5063,E03428,2024-08-28 08:45:49,1616.23,Failed
P5064,E01624,17/05/2023 03:13:29,503.16,Failed
P5065,E04816,2023-01-15 11:16:11,1793.31,Failed
P5066,E02859,16/11/2023 07:12:20,3999.0,Failed
P5067,E03416,12/05/2023 15:40:59,3399.0,Failed
P5068,E00321,09-14-2022 19:51:55,2599.0,Failed
P5069,E00321,2022-09-14,2599.0,Failed
P5070,E01847,2022-03-15 23:05:01,1652.13,Failed
P5071,E01847,2022-03-15 22:17:14,1652.13,Failed
P5072,E01847,2022-03-15 22:55:00,1652.13,Failed
P5073,E04424,2024-08-24 01:40:22,836.07,failed
P5074,E01191,2024-12-12 11:07:59,2499.0,Failed
P5075,E00666,23/11/2023 18:43:15,1971.07,Failed
P5076,E03474,03-15-2024 12:55:38,1287.08,failed
P5077,E03474,2024-03-15 12:22:33,1287.08,Failed
P5078,E04178,2024-06-29,1824.27,Failed
P5079,E02689,27/06/2023 22:14:24,1490.29,Failure
P5080,E02689,2023-06-27,1490.29,failed
P5081,E03479,2022-09-29 01:58:20,3918.0,Failed
P5082,E03257,2022-03-13 06:04:28,3999.0,Failed
P5083,E00990,2024-01-12 21:42:08,867.38,Failed
P5084,E00990,12/01/2024 21:45:44,867.38,failed
P5085,E00990,2024-01-12 22:36:56,867.38,Failed
P5086,E02865,21/08/2022 02:03:30,2160.21,Failed
P5087,E01265,2025-01-14 12:13:51,1819.35,Failed
P5088,E01475,2022-12-23 08:21:35,2324.07,Failed
P5089,E00595,2022-01-22 12:41:00,2199.0,Failed
P5090,E00595,01-22-2022 12:39:58,2199.0,Failed
P5091,E01259,07-01-2024 12:55:20,3199.0,Failed
P5092,E01630,2025-01-06 01:29:44,1234.35,Failed
P5093,E01630,06/01/2025 01:37:36,1234.35,failed
P5094,E01474,2023-02-08 13:05:25,799.0,Failed
P5095,E01474,2023-02-08 12:16:56,799.0,failed
P5096,E02340,2023-03-13 02:26:19,2799.0,Failed
P5097,E02956,2023-08-01 00:43:13,919.08,Failed
P5098,E02956,01/08/2023 01:06:13,919.08,Failed
P5099,E01000,09-26-2023 02:13:59,1457.19,Failed
P5100,E01000,2023-09-26 01:55:58,1457.19,Failed
P5101,E01000,2023-09-26 01:32:47,1457.19,Failed
P5102,E02954,2023-03-02 07:48:02,2232.0,Failed
P5103,E01432,2023-06-20 08:41:08,1799.28,Failure
P5104,E01432,2023-06-20,1799.28,Failed
P5105,E01432,2023-06-20,1799.28,Failed
P5106,E04478,08-12-2022 11:13:20,2599.0,Failed
P5107,E03034,07-01-2024 10:26:05,2199.0,failed
P5108,E03034,2024-07-01 10:38:23,2199.0,failed
P5109,E00355,04/08/2024 16:32:27,2483.0,Failed
P5110,E01581,18/04/2024 03:57:12,499.0,Failed
P5111,E01581,2024-04-18,499.0,Failure
P5112,E04535,2022-12-22 00:10:17,759.05,Failed
P5113,E04531,20/08/2024 11:22:30,1899.0,Failed
P5114,E00067,18/07/2024 22:05:25,2681.8,Failed
P5115,E00631,2024-11-05 17:56:12,419.3,failed
P5116,E00086,01/10/2024 08:39:42,1077.0,Failed
P5117,E00086,2024-10-01 09:40:46,1077.0,Failed
P5118,E01935,2024-03-19 22:25:36,1529.1,Failed
P5119,E00461,2022-09-15 16:48:25,545.09,Failed
P5120,E04662,10-13-2024 15:52:54,2851.76,Failed
P5121,E00529,2023-09-04,2849.25,Failed
P5122,E00529,2023-09-04,2849.25,Failed
P5123,E04242,30/10/2024 18:41:29,620.31,Failed
P5124,E04242,30/10/2024 18:53:18,620.31,Failed
P5125,E01726,16/07/2023 18:07:48,2799.0,Failed
P5126,E01726,2023-07-16 17:25:16,2799.0,Failed
P5127,E03145,2024-01-22 11:58:59,1799.0,failed
P5128,E01907,2022-11-04 17:33:04,443.26,Failed
P5129,E03713,2022-03-24 06:07:24,3009.0,Failed
P5130,E01029,2024-05-20 21:05:05,2599.0,Failed
