enrollment_id,student_id,course_id,enrollment_timestamp,discount_percentage,price,final_price
E04082,S0047,C0090,02/05/2024 07:17:10,0,1799,1799.0
E04083,S0448,C0059,2024-12-24 00:29:33,24,3199,2431.24
E04084,S1028,C0112,2022-08-11 17:48:04,0,2999,2999.0
E04085,S0410,C0056,2023-03-22 00:35:09,0,3604,3604.0
E04086,S0246,C0149,12/07/2024 07:11:19,0,3399,3399.0
E04087,S1179,C0123,2023-02-02 19:46:21,0,1799,1799.0
E04088,S1332,C0013,2024-01-21 06:56:20,0,2699,2699.0
E04089,S1058,C0131,01/01/2025 23:46:38,28,3999,2879.28
E04090,S1173,C0010,2023-04-07 01:05,13,1093,950.91
E04091,S1349,C0045,2024-08-16 01:15:17,0,1699,1699.0
E04092,S0078,C0065,2023-01-22 09:19:34,0,3012,3012.0
E04093,S1168,C0011,2023-12-14 08:44:41,18,2499,2049.18
E04094,S0817,C0040,2023-09-01 03:30:11,6,1999,1879.06
E04095,S0158,C0094,01-23-2024 20:36:53,0,2199,2199.0
E04096,S1168,c0141,07-05-2024 13:26:21,0,1199,1199.0
E04097,S1153,C0057,2023-05-20 15:29:45,0,999,999.0
E04098,S0295,C0136,2023-07-20 07:32:49,0,2515,2515.0
E04099,S0197,C0094,2022-04-06 23:27,9,2199,2001.09
E04100,S0488,C0033,2024-11-17 03:43:31,0,2999,2999.0
E04101,S0250,C0058,02/08/2024 13:12:28,0,1699,1699.0
E04102,S0024,C0087,08/05/2023 01:21:48,0,2599,2599.0
E04103,S0625,C0122,2023-03-12 05:55:03,0,1599,1599.0
E04104,S1139,C0038,2022-03-11 22:23,0,3271,3271.0
E04105,S0406,C0136,2024-06-03 11:47:37,24,2515,1911.4
E04106,S0268,C0017,2022-10-30 02:07:19,28,999,719.28
E04107,S0524,C0097,2022-03-04 15:29:52,0,1739,1739.0
E04108,S0974,C0112,08-14-2022 14:10:09,0,2999,2999.0
E04109,S0155,C0060,2022-01-06 15:11:58,26,2599,1923.26
E04110,S1303,C0153,2023-12-19 11:59:14,8,1899,1747.08
E04111,S0134,C0063,01-20-2023 09:13:55,0,2499,2499.0
E04112,S0446,C102,2022-12-22 04:03:47,0,3204,3204.0
E04113,S1110,C0002,2022-12-23 05:40:33,10,1299,1169.1
E04114,S0209,c0088,2022-12-27 10:42:35,0,3675,3675.0
E04115,S0263,C0086,30/04/2023 14:30:11,12,3199,2815.12
E04116,S1276,C0006,2024-07-08 04:12:58,7,3499,3254.07
E04117,S0907,C0097,2023-05-29 02:32,0,1739,1739.0
E04118,S0520,c0055,10/08/2024 18:52:15,0,699,699.0
E04119,S0291,C0076,2024-02-19 04:54:59,0,1999,1999.0
E04120,S0533,C0049,2024-07-09 17:07:44,13,1254,1090.98
E04121,S1248,C0094,2023-07-29 20:39,11,2199,1957.11
E04122,S1382,C0032,2023-09-04 13:31:43,0,2915,2915.0
E04123,S0933,c0050,2023-10-20 00:18,26,1399,1035.26
E04124,S0341,C0080,2022-11-26 22:50:14,49,1699,866.49
E04125,S0728,C0021,2022-02-09 15:11:24,0,2807,2807.0
E04126,S0997,C0085,2024-05-14 23:11:20,14,3301,2838.86
E04127,S0049,C0151,2024-01-01 17:49:47,33,3883,2601.61
E04128,S0281,C0096,2022-11-29 20:52:14,35,799,519.35
E04129,S1190,C0152,2022-02-15 21:55,0,2899,2899.0
E04130,S1064,C0078,2023-08-25 04:03:26,11,1099,978.11
E04131,S0817,C0010,2023-09-17 11:43:19,0,1093,1093.0
E04132,S0383,C0134,09/05/2023 23:25:52,0,1899,1899.0
E04133,S1130,C0053,2023-02-19 00:18:56,13,2799,2435.13
E04134,S1240,C0124,2023-12-05 04:19:03,0,2799,2799.0
E04135,S0541,C0017,2022-11-27 20:22:12,34,999,659.34
E04136,S0704,C0078,10-28-2022 03:15:58,20,1099,879.2
E04137,S0401,C0081,2024-07-09 01:19:05,0,2799,2799.0
E04138,S0955,C0024,2023-11-21 01:40:41,48,3699,1923.48
E04139,S0894,C0075,2024-04-19 01:33:53,11,3899,3470.11
E04140,S1231,C0026,2022-06-05 02:14:49,30,3199,2239.3
E04141,S1071,C0024,2022-08-15 05:06,12,3699,3255.12
E04142,S0175,C0144,2025-02-01 09:27:56,0,3699,3699.0
E04143,S0046,C0143,2023-05-08 08:10:37,0,3450,3450.0
E04144,S1319,C0135,07-22-2023 19:08:41,5,2867,2723.65
E04145,S0123,C0041,2022-04-01 21:40:16,0,1174,1174.0
E04146,S1150,C44,2024-04-21 12:44:08,8,1499,1379.08
E04147,S1097,C0151,08/08/2024 15:38:45,11,3883,3455.87
E04148,S1017,C0013,2023-06-14 10:23:07,17,2699,2240.17
E04149,S0654,c0141,2022-08-14 08:42:08,0,1199,1199.0
E04150,S0739,C0025,2023-12-08 23:04:02,12,2483,2185.04
E04151,S1096,c0113,2022-08-20 20:07:55,12,3899,3431.12
E04152,S0072,C0039,2022-11-07 14:54:44,0,899,899.0
E04153,S1158,C0132,04/03/2023 05:33:30,18,2099,1721.18
E04154,S0526,C0016,2023-08-13 08:50:43,0,3666,3666.0
E04155,S0507,C0005,09-16-2022 07:16:39,0,1037,1037.0
E04156,S0951,C0038,2023-07-08 03:04:27,8,3271,3009.32
E04157,S0553,C0059,20/04/2024 12:18:23,0,3199,3199.0
E04158,S0576,C0012,2023-05-03 15:43:31,0,3199,3199.0
E04159,S0978,C0103,20/12/2022 00:21:52,0,1299,1299.0
E04160,S1286,C0078,21/10/2024 01:17:54,22,1099,857.22
E04161,S0721,C0119,2023-04-06 07:34:24,0,1599,1599.0
E04162,S0102,C0093,06/12/2023 15:33:43,0,999,999.0
E04163,S0604,C0150,2023-09-19 08:04:22,12,3799,3343.12
E04164,S1221,C0105,2022-03-06 01:52:42,0,599,599.0
E04165,S0651,C0090,02/04/2023 12:31:44,0,1799,1799.0
E04166,S1337,C0009,2024-10-12 14:00:52,19,2499,2024.19
E04167,S0208,C0005,2023-01-24 07:10:06,0,1037,1037.0
E04168,S0497,C0046,2025-01-16 13:59:47,0,799,799.0
E04169,S0395,C0114,2024-12-19 10:14:34,10,1942,1747.8
E04170,S0201,C0142,2024-10-28 03:25:28,24,1399,1063.24
E04171,S1339,C0036,2023-10-02 09:14:46,0,1611,1611.0
E04172,S0167,C0004,2022-10-21 20:42:53,34,2799,1847.34
E04173,S0163,C0047,14/01/2022 07:56:14,22,3299,2573.22
E04174,S1157,c0113,2025-02-04 11:36:36,0,3899,3899.0
E04175,S1195,C0020,2023-10-29 05:32:47,22,2400,1872.0
E04176,S1335,C0036,2025-02-01 07:48:56,15,1611,1369.35
E04177,S0572,C0069,2023-03-29 05:31:53,0,3033,3033.0
E04178,S0062,C0009,2024-06-29 19:05:31,27,2499,1824.27
E04179,S0801,C0158,2024-05-12 19:31:11,14,1899,1633.14
E04180,S0901,c0055,2023-12-04 12:42:33,0,699,699.0
E04181,S0212,C0022,10-29-2023 21:32:06,34,2599,1715.34
E04182,S0250,C0020,2024-06-19 02:11:10,18,2400,1968.0
E04183,S0647,C0014,2024-07-04 21:30:49,15,2099,1784.15
E04184,S0030,C0036,2023-10-27 09:27:53,35,1611,1047.15
E04185,S1016,C0083,2023-03-14 03:46:08,0,1596,1596.0
E04186,S0145,C0031,10-03-2022 11:06:09,0,2199,2199.0
E04187,S1081,C0073,2024-03-14 17:49:41,0,3377,3377.0
E04188,S0721,C0092,2023-10-07 21:47:18,0,3399,3399.0
E04189,S0996,C0154,03-26-2022 08:15:01,8,2168,1994.56
E04190,S0060,C44,08/03/2023 03:36:28,0,1499,1499.0
E04191,S1283,C0032,2023-02-11 18:34,0,2915,2915.0
E04192,S1384,C0065,2022-12-19 05:06:28,19,3012,2439.72
E04193,S0166,C0096,2024-01-10 01:38,24,799,607.24
E04194,S0167,C0155,2022-05-09 22:11:50,0,2588,2588.0
E04195,S0643,C0043,24/07/2024 00:27:42,12,1077,947.76
E04196,S0984,C0106,2024-01-14 03:32:54,22,3399,2651.22
E04197,S0462,C0065,2023-04-06 22:26:47,0,3012,3012.0
E04198,S0416,C0109,2024-03-05 06:03:32,0,1499,1499.0
E04199,S1272,C0101,2024-12-19 16:07:26,25,3799,2849.25
E04200,S1114,C0128,2025-01-04 01:16:42,20,3399,2719.2
E04201,S0636,C0158,2023-03-08 20:29:29,0,1899,1899.0
E04202,S0540,C0112,26/10/2023 06:56:47,35,2999,1949.35
E04203,S0313,C0027,2025-01-07 20:41:35,36,3507,2244.48
E04204,S0276,C0100,2022-09-21 15:07:26,11,813,723.57
E04205,S0886,C0129,15/03/2024 16:26:40,0,2699,2699.0
E04206,S0032,C0100,2024-07-24 15:48:11,6,813,764.22
E04207,S0821,C15,2022-03-17 21:10,0,1199,1199.0
E04208,S0908,C0011,05/05/2024 01:28:22,0,2499,2499.0
E04209,S1268,C0131,06-05-2022 05:20:20,26,3999,2959.26
E04210,S0503,C0067,2022-09-05 09:35:38,11,2099,1868.11
E04211,S1288,c0157,2024-02-06 07:56:34,8,3899,3587.08
E04212,S0888,C0107,2024-07-08 08:02:35,20,1352,1081.6
E04213,S0862,C0026,17/07/2023 14:20:35,0,3199,3199.0
E04214,S1024,C0103,2022-08-12 16:19:18,0,1299,1299.0
E04215,S0756,C0153,2023-03-28 02:23,0,1899,1899.0
E04216,S0073,C0028,2022-02-12 01:14:51,0,3911,3911.0
E04217,S1398,C0076,2024-11-21 12:10,31,1999,1379.31
E04218,S1225,C0124,2024-12-12 18:12:02,0,2799,2799.0
E04219,S0607,C0012,2024-08-19 23:18:40,0,3199,3199.0
E04220,S0964,C0124,2024-07-02 15:45:05,0,2799,2799.0
E04221,S1101,C0095,2023-07-31 18:49:28,0,2397,2397.0
E04222,S1278,C0103,01-07-2023 21:45:40,40,1299,779.4
E04223,S0416,C0005,2024-03-04 15:58:50,0,1037,1037.0
E04224,S0122,C0090,01/10/2022 19:06:44,0,1799,1799.0
E04225,S0534,C0063,2024-10-27 11:40:45,22,2499,1949.22
E04226,S0476,c0052,27/07/2024 12:40:33,0,2099,2099.0
E04227,S0075,C0010,15/01/2022 21:04:34,25,1093,819.75
E04228,S1209,C0016,2022-05-30 09:37,13,3666,3189.42
E04229,S1233,C0129,2022-03-06 15:15:08,11,2699,2402.11
E04230,S1314,C0014,2023-12-07 10:18,5,2099,1994.05
E04231,S0094,C0053,2023-09-02 01:22:50,0,2799,2799.0
E04232,S0137,C0046,2023-03-06 03:40,0,799,799.0
E04233,S1111,C0134,2023-01-23 14:07:35,0,1899,1899.0
E04234,S1262,C0069,2023-12-09 00:22,0,3033,3033.0
E04235,S1134,C0103,2022-08-15 05:03:32,0,1299,1299.0
E04236,S0026,C0085,01-14-2022 08:03:23,40,3301,1980.6
E04237,S0021,C0081,23/06/2023 14:48:44,15,2799,2379.15
E04238,S0632,C0002,2023-07-11 18:58:41,0,1299,1299.0
E04239,S0578,C0003,2023-07-29 12:47:24,0,2199,2199.0
E04240,S0578,C0023,11-20-2022 00:45:24,31,2284,1575.96
E04241,S1006,C0155,01-07-2025 18:42:10,20,2588,2070.4
E04242,S0339,C0039,10-30-2024 18:49:45,31,899,620.31
E04243,S0723,C0154,2024-06-08 14:44:16,20,2168,1734.4
E04244,S0659,C0001,2022-04-11 11:49,0,3310,3310.0
E04245,S1062,C0085,2022-11-13 15:43,0,3301,3301.0
E04246,S0162,C0004,2022-07-11 21:01:38,6,2799,2631.06
E04247,S1090,C0118,14/06/2023 17:33:10,21,1099,868.21
E04248,S1067,C0091,2024-03-31 00:42:40,0,1099,1099.0
E04249,S0092,C0069,19/02/2024 03:47:19,0,3033,3033.0
E04250,S1057,C0058,2022-08-10 15:18:51,6,1699,1597.06
E04251,S1288,C0090,2024-03-05 00:59:22,0,1799,1799.0
E04252,S0004,C0006,05-08-2022 01:05:41,0,3499,3499.0
E04253,S0295,C0144,2025-01-11 13:51:02,21,3699,2922.21
E04254,S1292,C0137,09/05/2023 18:26:27,21,2399,1895.21
E04255,S0690,C0047,2022-09-08 00:25:17,0,3299,3299.0
E04256,S0875,C0107,2024-04-28 21:42:55,12,1352,1189.76
E04257,S0543,C0051,2025-01-02 13:47:23,21,3899,3080.21
E04258,S0861,C0062,2023-06-19 06:55:32,23,3999,3079.23
E04259,S0795,C0011,2024-10-08 12:09:38,0,2499,2499.0
E04260,S0279,C0085,2022-04-06 01:34:27,14,3301,2838.86
E04261,S0889,C0042,2022-07-15 08:29,0,2799,2799.0
E04262,S1216,C0043,2023-01-03 10:11,38,1077,667.74
E04263,S0416,C0017,20/09/2024 10:36:17,0,999,999.0
E04264,S1393,C0072,12/05/2023 20:25:21,0,399,399.0
E04265,S0924,C0093,2024-04-27 08:32,0,999,999.0
E04266,S0086,C0022,2023-10-24 13:39:52,21,2599,2053.21
E04267,S1092,c0008,27/12/2024 01:31:51,21,3699,2922.21
E04268,S0398,C0054,2024-02-09 05:01:35,15,3199,2719.15
E04269,S0206,C0004,2025-01-01 00:14:01,28,2799,2015.28
E04270,S0538,C0062,13/09/2023 02:29:53,0,3999,3999.0
E04271,S1346,C0086,04/06/2022 00:28:12,20,3199,2559.2
E04272,S0079,C0106,2023-08-24 04:27:31,0,3399,3399.0
E04273,S0923,C0120,2022-06-20 13:19:52,25,2399,1799.25
E04274,S0756,c0008,2023-10-15 12:39:51,28,3699,2663.28
E04275,S0860,C0099,2022-02-02 21:27,0,1199,1199.0
E04276,S0168,C0152,2022-01-10 06:27:20,40,2899,1739.4
E04277,S0156,C0124,2022-11-04 09:05:31,35,2799,1819.35
E04278,S0515,C0142,2024-07-18 04:26,0,1399,1399.0
E04279,S0041,C0040,08-20-2022 01:27:31,21,1999,1579.21
E04280,S0505,C0081,2023-07-29 00:33:57,0,2799,2799.0
E04281,S1305,C0123,2024-03-05 10:00:45,11,1799,1601.11
E04282,S0065,C0133,04/04/2023 09:38:01,0,2899,2899.0
E04283,S0625,C0023,2022-06-28 19:53:41,23,2284,1758.68
E04284,S0682,C0083,2024-04-05 08:05:40,0,1596,1596.0
E04285,S1184,C0007,26/09/2022 04:29:17,12,1891,1664.08
E04286,S0172,C0115,2022-04-08 23:48:56,17,1061,880.63
E04287,S1019,c0050,2022-04-22 17:01:52,13,1399,1217.13
E04288,S0665,C0072,30/07/2023 06:59:26,12,399,351.12
E04289,S0606,C0143,25/08/2023 13:51:29,9,3450,3139.5
E04290,S0261,C0009,2022-03-10 14:01:57,0,2499,2499.0
E04291,S1029,c0156,2022-07-21 20:18,0,2199,2199.0
E04292,S0459,C0049,2023-02-05 21:26:06,0,1254,1254.0
E04293,S0817,C0047,2023-10-12 03:37,0,3299,3299.0
E04294,S1253,C0016,2024-10-21 22:30:24,31,3666,2529.54
E04295,S1141,C0077,2024-03-20 07:55:50,9,1799,1637.09
E04296,S1153,C0119,2023-12-30 06:32:44,0,1599,1599.0
E04297,S0903,C0042,2022-08-01 04:16,6,2799,2631.06
E04298,S1144,C0143,2022-11-02 20:36:49,33,3450,2311.5
E04299,S1357,C0016,2022-04-19 09:58:41,0,3666,3666.0
E04300,S0723,C0080,2024-02-04 14:23:38,14,1699,1461.14
E04301,S0686,C0089,21/12/2023 02:51:42,0,2299,2299.0
E04302,S0708,C0072,2024-08-20 14:55:43,0,399,399.0
E04303,S0258,C0095,2022-09-06 14:27:49,0,2397,2397.0
E04304,S0559,C0043,2023-05-19 15:38:29,14,1077,926.22
E04305,S1019,C0126,2022-06-11 21:06,21,3546,2801.34
E04306,S0558,C0129,2022-12-17 21:08:33,0,2699,2699.0
E04307,S1317,C0098,03-30-2022 13:46:50,0,3719,3719.0
E04308,S0140,C0146,2022-01-11 00:35:47,38,3316,2055.92
E04309,S0607,C0060,26/07/2024 11:01:58,0,2599,2599.0
E04310,S0810,c0008,12-18-2024 12:29:18,0,3699,3699.0
E04311,S0684,C0074,28/07/2022 22:04:01,14,610,524.6
E04312,S1193,C0023,2022-01-25 01:15:04,0,2284,2284.0
E04313,S0869,C0005,2024-01-08 03:37:50,31,1037,715.53
E04314,S0719,C0115,2022-10-21 16:32:51,22,1061,827.58
E04315,S0980,C0114,08-01-2024 06:57:33,0,1942,1942.0
E04316,S0063,C0040,2024-05-08 00:13,10,1999,1799.1
E04317,S0964,C0058,2023-06-02 06:47:06,25,1699,1274.25
E04318,S0493,C0117,2024-03-17 20:20:34,0,1348,1348.0
E04319,S1092,C0051,2023-01-31 07:50:25,14,3899,3353.14
E04320,S0345,C0128,2024-02-22 18:50:33,12,3399,2991.12
E04321,S1357,C0033,13/12/2024 18:20:11,13,2999,2609.13
E04322,S0012,C0013,2024-07-27 18:00:45,19,2699,2186.19
E04323,S0147,C0109,17/01/2023 07:56:36,0,1499,1499.0
E04324,S1389,C0023,27/06/2024 22:31:46,27,2284,1667.32
E04325,S1355,C0137,2022-05-23 22:49:06,0,2399,2399.0
E04326,S0910,c0156,2022-10-25 01:21:51,21,2199,1737.21
E04327,S0225,C0009,2024-08-19 17:47,15,2499,2124.15
E04328,S0407,C0059,2023-05-19 17:23,15,3199,2719.15
E04329,S0218,C0025,2022-10-16 07:03:15,25,2483,1862.25
E04330,S0723,C0117,02/10/2022 23:20:34,20,1348,1078.4
E04331,S0354,C0097,18/11/2023 00:48:17,13,1739,1512.93
E04332,S0341,C0158,08/01/2022 02:52:16,29,1899,1348.29
E04333,S1107,C0100,2022-10-15 11:53:18,24,813,617.88
E04334,S0730,C0023,2024-01-22 07:11:56,21,2284,1804.36
E04335,S0246,C0090,2022-04-27 11:46:45,15,1799,1529.15
E04336,S0265,c0141,28/10/2023 07:46:30,26,1199,887.26
E04337,S0124,C0035,2024-12-04 21:45,0,3899,3899.0
E04338,S0027,C0013,2024-11-03 17:56:46,20,2699,2159.2
E04339,S0993,C0092,13/02/2023 03:01:31,0,3399,3399.0
E04340,S0346,C0010,2024-04-26 02:03:42,0,1093,1093.0
E04341,S0548,C0010,30/09/2023 15:13:31,0,1093,1093.0
E04342,S0981,C0086,2022-11-30 17:07,40,3199,1919.4
E04343,S0025,C0150,28/03/2023 20:58:49,0,3799,3799.0
E04344,S0670,C0152,2023-01-19 20:57:43,6,2899,2725.06
E04345,S0062,C102,2022-12-04 21:34:31,20,3204,2563.2
E04346,S0377,C0039,2022-07-06 16:39:27,12,899,791.12
E04347,S0342,C0042,2022-02-13 14:57:24,0,2799,2799.0
E04348,S0935,c0088,2023-06-23 03:38:06,22,3675,2866.5
E04349,S0149,C0099,10/03/2022 01:07:56,0,1199,1199.0
E04350,S1027,C0089,2023-04-06 16:10:38,24,2299,1747.24
E04351,S1383,C0159,2022-12-09 09:01,0,2399,2399.0
E04352,S0628,C0126,2023-12-16 21:52:28,25,3546,2659.5
E04353,S0503,C0104,12-04-2022 06:10:21,0,1599,1599.0
E04354,S0323,C0059,26/08/2023 08:52:27,11,3199,2847.11
E04355,S0201,c0141,2023-09-06 20:49:13,0,1199,1199.0
E04356,S0583,C0121,2025-01-12 06:21:22,36,2199,1407.36
E04357,S0423,C0040,2025-01-02 09:42:22,32,1999,1359.32
E04358,S0929,C0100,2022-02-28 10:32,23,813,626.01
E04359,S1043,C0026,2023-03-19 06:04:37,24,3199,2431.24
E04360,S0471,C0117,2022-02-06 23:15:52,11,1348,1199.72
E04361,S0404,C0116,20/07/2022 03:08:04,8,3799,3495.08
E04362,S1252,C0093,2023-01-23 20:11:07,21,999,789.21
E04363,S1041,C0049,2022-04-11 21:31:46,0,1254,1254.0
E04364,S0265,C0110,09-27-2022 12:33:06,15,1499,1274.15
E04365,S1061,C0094,2024-06-06 12:15:09,22,2199,1715.22
E04366,S0171,C0153,2022-04-28 00:18:01,0,1899,1899.0
E04367,S0707,C0048,2022-12-21 12:10:32,0,3499,3499.0
E04368,S0542,C0097,2022-11-07 21:27:01,0,1739,1739.0
E04369,S0196,c0157,2023-12-21 21:22:41,11,3899,3470.11
E04370,S0265,C0134,2023-07-13 05:30:26,0,1899,1899.0
E04371,S0615,C0126,2024-04-28 18:31,0,3546,3546.0
E04372,S1254,C0093,2024-06-26 19:37:12,27,999,729.27
E04373,S0339,C0086,08/09/2023 19:25:11,0,3199,3199.0
E04374,S0096,C0039,2023-09-15 21:02:50,0,899,899.0
E04375,S0415,C0051,2022-04-27 07:08:08,10,3899,3509.1
E04376,S0900,C0026,2022-04-06 21:15:36,14,3199,2751.14
E04377,S0747,C0108,2022-09-10 22:03:12,0,3347,3347.0
E04378,S0920,C0129,23/11/2022 12:47:29,36,2699,1727.36
E04379,S0037,C0046,2022-04-15 00:07:55,0,799,799.0
E04380,S1271,C0035,20/05/2024 02:07:45,0,3899,3899.0
E04381,S0030,C0037,2023-12-26 11:37:08,15,2999,2549.15
E04382,S0821,C0139,2023-01-29 14:11:51,0,1499,1499.0
E04383,S1120,C0054,2024-09-30 12:18:53,6,3199,3007.06
E04384,S0529,c0111,12/11/2023 23:14:31,15,599,509.15
E04385,S0028,C0120,2024-06-05 05:26:01,30,2399,1679.3
E04386,S0330,C0028,2023-10-27 02:21:10,23,3911,3011.47
E04387,S0427,C0151,04/11/2024 07:56:44,20,3883,3106.4
E04388,S0521,C0107,03/11/2022 23:29:55,28,1352,973.44
E04389,S1245,C0090,09-29-2023 05:00:08,8,1799,1655.08
E04390,S0436,c0111,25/09/2024 04:48:53,0,599,599.0
E04391,S0294,C0037,2023-04-23 15:09:25,9,2999,2729.09
E04392,S0190,C0071,05/07/2022 16:33:02,0,1799,1799.0
E04393,S1365,c0160,11/03/2022 06:57:25,0,1799,1799.0
E04394,S1353,C0016,2023-01-30 05:02:25,0,3666,3666.0
E04395,S0004,C0148,2022-11-16 23:33:50,0,678,678.0
E04396,S0198,C0158,12/04/2024 23:14:42,12,1899,1671.12
E04397,S0907,C0041,2024-07-26 16:56:43,0,1174,1174.0
E04398,S0918,C0072,04/06/2024 15:03:27,27,399,291.27
E04399,S1154,C0128,2023-05-26 18:01:24,0,3399,3399.0
E04400,S0279,C0059,2024-06-07 18:24:08,22,3199,2495.22
E04401,S1307,C0029,02-26-2022 15:06:46,0,1899,1899.0
E04402,S1398,C0130,10/01/2024 09:43:59,39,499,304.39
E04403,S0055,C0048,2022-05-15 11:42:33,0,3499,3499.0
E04404,S0544,C0017,2022-05-16 03:58:31,23,999,769.23
E04405,S0987,C0101,04/05/2024 17:48:53,11,3799,3381.11
E04406,S0048,C0142,2024-05-06 10:17:35,14,1399,1203.14
E04407,S0018,C0068,2023-03-11 16:53:20,0,2499,2499.0
E04408,S0583,c0055,22/08/2024 09:50:43,15,699,594.15
E04409,S0358,C0142,2024-07-15 00:22:31,0,1399,1399.0
E04410,S0382,C0076,2023-04-29 18:03:28,0,1999,1999.0
E04411,S1148,C0031,2023-03-04 06:21:00,0,2199,2199.0
E04412,S0822,C0028,2022-10-06 16:15:48,0,3911,3911.0
E04413,S0971,C0036,07/02/2022 23:25:00,7,1611,1498.23
E04414,S0422,C0039,02-10-2025 20:07:37,25,899,674.25
E04415,S0669,C0063,2022-11-14 02:27:35,0,2499,2499.0
E04416,S0240,C0062,2024-01-14 15:03:28,27,3999,2919.27
E04417,S0399,c0111,2024-03-21 05:56:00,0,599,599.0
E04418,S1020,C0027,2025-01-16 00:58:14,0,3507,3507.0
E04419,S0661,C0051,09/08/2022 20:16:25,22,3899,3041.22
E04420,S0641,C0089,2024-08-15 15:22:57,5,2299,2184.05
E04421,S0973,C0062,2022-11-11 06:27:20,0,3999,3999.0
E04422,S1309,C0034,11/05/2024 05:27:12,0,3199,3199.0
E04423,S1206,C0134,30/05/2022 22:35:37,20,1899,1519.2
E04424,S1374,C0039,2024-08-24 02:02:57,7,899,836.07
E04425,S1164,C0115,2022-08-27 00:35:17,16,1061,891.24
E04426,S1246,C0057,2023-06-13 10:11,28,999,719.28
E04427,S0848,C0009,11/12/2023 01:57:58,8,2499,2299.08
E04428,S0317,C0155,2023-08-22 13:37:48,15,2588,2199.8
E04429,S0764,C0147,2024-03-25 15:21:28,0,3009,3009.0
E04430,S1258,C102,07-21-2023 15:27:17,0,3204,3204.0
E04431,S0075,C0145,2024-12-02 11:54:16,0,899,899.0
E04432,S0075,C0116,2022-12-22 17:36:39,0,3799,3799.0
E04433,S1106,C0066,17/11/2024 12:51:49,0,3918,3918.0
E04434,S1150,C0013,2022-03-25 15:43:54,0,2699,2699.0
E04435,S0983,C0040,2023-10-05 11:08:18,0,1999,1999.0
E04436,S0673,C0049,2022-02-11 06:26:24,5,1254,1191.3
E04437,S0089,c0050,08-07-2022 21:26:57,0,1399,1399.0
E04438,S0080,C0082,2024-12-21 10:33:38,0,1999,1999.0
E04439,S0926,C0087,2022-12-29 03:39:30,0,2599,2599.0
E04440,S0462,C0108,2025-01-02 19:57:51,38,3347,2075.14
E04441,S0497,C0100,2022-06-24 02:00:10,19,813,658.53
E04442,S0910,C0031,02-11-2024 06:14:58,0,2199,2199.0
E04443,S0534,C0155,2024-08-02 20:49,0,2588,2588.0
E04444,S0550,c0141,13/03/2024 04:04:14,0,1199,1199.0
E04445,S1253,C0105,2024-06-22 09:39:37,30,599,419.3
E04446,S0228,C0037,2024-02-07 21:58:33,0,2999,2999.0
E04447,S0245,C44,16/08/2024 00:35:40,0,1499,1499.0
E04448,S0539,C0091,2023-08-13 18:42:11,11,1099,978.11
E04449,S1141,C0023,2023-06-13 04:58:29,16,2284,1918.56
E04450,S0145,C0072,27/08/2024 15:21:07,0,399,399.0
E04451,S0900,C0121,2022-04-09 11:10:03,0,2199,2199.0
E04452,S0309,C0084,2023-04-13 03:53:03,7,998,928.14
E04453,S0284,C0013,2022-12-17 18:30:42,0,2699,2699.0
E04454,S0202,C0024,2023-07-31 22:00:44,12,3699,3255.12
E04455,S0108,C0146,24/01/2024 21:39:24,0,3316,3316.0
E04456,S1076,C0106,2022-07-12 18:56:34,0,3399,3399.0
E04457,S1273,c0156,2025-02-11 16:59:57,0,2199,2199.0
E04458,S0805,C0108,2024-05-28 20:13:02,5,3347,3179.65
E04459,S1337,C0099,2023-11-16 21:13:57,0,1199,1199.0
E04460,S0637,C0108,2024-02-22 03:30:09,0,3347,3347.0
E04461,S1123,C140,23/06/2024 06:01:52,21,2399,1895.21
E04462,S0536,C0083,2022-12-19 12:04:52,25,1596,1197.0
E04463,S1078,C0080,2024-10-22 19:12:13,30,1699,1189.3
E04464,S1253,C0150,2024-02-03 01:21:18,0,3799,3799.0
E04465,S0377,c0052,2022-08-04 14:26:44,15,2099,1784.15
E04466,S0290,C0006,04/01/2022 00:33:35,24,3499,2659.24
E04467,S0951,C0116,2023-01-31 09:46:39,14,3799,3267.14
E04468,S1383,C0116,2024-09-30 17:17,11,3799,3381.11
E04469,S0417,C0025,2024-05-03 23:45:14,0,2483,2483.0
E04470,S0306,C0089,2022-09-16 14:41,0,2299,2299.0
E04471,S1362,C0017,2024-07-04 03:38:32,5,999,949.05
E04472,S0145,C0076,08-03-2024 14:35:21,5,1999,1899.05
E04473,S1105,C0080,2022-07-02 14:18:23,0,1699,1699.0
E04474,S1212,C0047,09-26-2022 01:34:30,13,3299,2870.13
E04475,S0857,C140,27/10/2022 02:29:20,23,2399,1847.23
E04476,S0629,C0066,2023-04-12 09:41:55,0,3918,3918.0
E04477,S0407,C0011,2023-01-16 15:39,6,2499,2349.06
E04478,S0261,C0060,2022-08-12 11:40:22,0,2599,2599.0
E04479,S1083,C0047,2024-10-05 11:13,7,3299,3068.07
E04480,S1063,C102,2025-02-02 03:41:16,0,3204,3204.0
E04481,S0165,C0145,2023-10-08 08:58,7,899,836.07
E04482,S0429,C0021,2023-06-29 10:12:27,22,2807,2189.46
E04483,S1260,C0135,2023-10-23 10:00:56,28,2867,2064.24
E04484,S0661,C0039,2023-09-02 19:07:28,0,899,899.0
E04485,S0262,C0029,2024-04-19 07:20:27,0,1899,1899.0
